,State,County,Percent GOP
4156,VA,Petersburg,0.09551229900000001
4157,VA,Poquoson,0.748379825
4158,VA,Portsmouth,0.296392738
4159,VA,Radford,0.468227425
4160,VA,Richmond City,0.21407106
4161,VA,Roanoke City,0.37663758399999997
4162,VA,Salem,0.59405053
4163,VA,Staunton,0.47131074100000003
4164,VA,Suffolk,0.41948042799999996
4165,VA,Virginia Beach,0.5061050029999999
4166,VA,Waynesboro,0.545941632
4167,VA,Williamsburg,0.34680134700000004
4168,VA,Winchester,0.48205578299999996
4170,VT,Addison,0.456521739
4171,VT,Albany,0.331848552
4172,VT,Alburg,0.343169399
4173,VT,Andover,0.375796178
4174,VT,Arlington,0.37711523
4175,VT,Athens,0.379310345
4176,VT,Bakersfield,0.325900515
4177,VT,Baltimore,0.4
4178,VT,Barnard,0.33699633700000003
4179,VT,Barnet,0.37694704
4180,VT,Barre,0.34270765200000003
4181,VT,Barre Town,0.444273636
4182,VT,Barton,0.36380597
4183,VT,Belvidere,0.401408451
4184,VT,Bennington,0.274937265
4185,VT,Benson,0.33829787200000005
4186,VT,Berkshire,0.386243386
4187,VT,Berlin,0.3408
4188,VT,Bethel,0.315139032
4189,VT,Bloomfield,0.408163265
4190,VT,Bolton,0.266998342
4191,VT,Bradford,0.34840871
4192,VT,Braintree,0.334538879
4193,VT,Brandon,0.31590656300000003
4194,VT,Brattleboro,0.162522202
4195,VT,Bridgewater,0.32577319600000004
4196,VT,Bridport,0.43690851700000005
4197,VT,Brighton,0.419962335
4198,VT,Bristol,0.283715725
4199,VT,Brookfield,0.313497823
4200,VT,Brookline,0.294573643
4201,VT,Brownington,0.38961039
4202,VT,Brunswick,0.36666666700000006
4203,VT,Burke,0.381142098
4204,VT,Burlington,0.149105139
4205,VT,Cabot,0.303155007
4206,VT,Calais,0.21010101
4207,VT,Cambridge,0.272195641
4208,VT,Canaan,0.36919315399999997
4209,VT,Castleton,0.406779661
4210,VT,Cavendish,0.390134529
4211,VT,Charleston,0.392111369
4212,VT,Charlotte,0.274665552
4213,VT,Chelsea,0.45072697899999997
4214,VT,Chester,0.329071332
4215,VT,Chittenden,0.405063291
4216,VT,Clarendon,0.45476772600000004
4217,VT,Colchester,0.349567842
4218,VT,Concord,0.436149312
4219,VT,Corinth,0.363086233
4220,VT,Cornwall,0.259312321
4221,VT,Coventry,0.377319588
4222,VT,Craftsbury,0.243941842
4223,VT,Danby,0.375198728
4224,VT,Danville,0.401521555
4225,VT,Derby,0.40151515200000004
4226,VT,Dorset,0.35186722
4227,VT,Dover,0.39892183299999995
4228,VT,Dummerston,0.20277296399999997
4229,VT,Duxbury,0.26436781600000003
4230,VT,East Haven,0.418032787
4231,VT,East Montpelier,0.25459151399999996
4232,VT,Eden,0.307368421
4233,VT,Elmore,0.258449304
4234,VT,Enosburgh,0.326497129
4235,VT,Essex,0.350336862
4236,VT,Fairfax,0.387975575
4237,VT,Fairfield,0.352128884
4238,VT,Fair Haven,0.362068966
4239,VT,Fairlee,0.289772727
4240,VT,Fayston,0.257844475
4241,VT,Ferrisburg,0.335071708
4242,VT,Fletcher,0.301794454
4243,VT,Franklin,0.46524064200000004
4244,VT,Georgia,0.421100917
4245,VT,Glover,0.275261324
4246,VT,Goshen,0.284552846
4247,VT,Grafton,0.316526611
4248,VT,Granby,0.340909091
4249,VT,Grand Isle,0.37240232799999995
4250,VT,Granville,0.14893617
4251,VT,Greensboro,0.248157248
4252,VT,Groton,0.47629796799999996
4253,VT,Guildhall,0.448275862
4254,VT,Guilford,0.23076923100000002
4255,VT,Halifax,0.34085213
4256,VT,Hancock,0.315436242
4257,VT,Hardwick,0.286567164
4258,VT,Hartford,0.294302472
4259,VT,Hartland,0.286415712
4260,VT,Highgate,0.419504644
4261,VT,Hinesburg,0.269087908
4262,VT,Holland,0.408783784
4263,VT,Hubbardton,0.396067416
4264,VT,Huntington,0.210144928
4265,VT,Hyde Park,0.274273565
4266,VT,Ira,0.41739130399999996
4267,VT,Irasburg,0.44318181799999995
4268,VT,Isle La Motte,0.38698630100000003
4269,VT,Jamaica,0.23564356399999997
4270,VT,Jay,0.35204081600000003
4271,VT,Jericho,0.335952849
4272,VT,Johnson,0.261381476
4273,VT,Killington,0.405405405
4274,VT,Kirby,0.32231405
4275,VT,Landgrove,0.19607843100000003
4276,VT,Leicester,0.36743215
4277,VT,Lemington,0.44230769200000003
4278,VT,Lincoln,0.23145780100000002
4279,VT,Londonderry,0.371937639
4280,VT,Lowell,0.379310345
4281,VT,Ludlow,0.39583333299999995
4282,VT,Lunenburg,0.43862815899999996
4283,VT,Lyndon,0.422233057
4284,VT,Maidstone,0.5
4285,VT,Manchester,0.36653730100000004
4286,VT,Marlboro,0.128295255
4287,VT,Marshfield,0.31625
4288,VT,Mendon,0.44406779700000004
4289,VT,Middlebury,0.19719570399999997
4290,VT,Middlesex,0.21752265899999998
4291,VT,Middletown Springs,0.369614512
4292,VT,Milton,0.42462203
4293,VT,Monkton,0.308411215
4294,VT,Montgomery,0.293918919
4295,VT,Montpelier,0.156110616
4296,VT,Moretown,0.274736842
4297,VT,Morgan,0.514705882
4298,VT,Morristown,0.268812877
4299,VT,Mount Holly,0.39516129
4300,VT,Mount Tabor,0.39024390200000003
4301,VT,Newark,0.37883959
4302,VT,Newbury,0.368731563
4303,VT,Newfane,0.210970464
4304,VT,New Haven,0.32857142899999997
4305,VT,Newport,0.358064516
4306,VT,Newport Town,0.394160584
4307,VT,Northfield,0.325725155
4308,VT,North Hero,0.436842105
4309,VT,Norton,0.47311828
4310,VT,Norwich,0.135648148
4311,VT,Orange,0.48627451
4312,VT,Orwell,0.444983819
4313,VT,Panton,0.366366366
4314,VT,Pawlet,0.347945205
4315,VT,Peacham,0.278688525
4316,VT,Peru,0.252293578
4317,VT,Pittsfield,0.41281138799999995
4318,VT,Pittsford,0.373626374
4319,VT,Plainfield,0.182098765
4320,VT,Plymouth,0.40828402399999997
4321,VT,Pomfret,0.269230769
4322,VT,Poultney,0.345387454
4323,VT,Pownal,0.320480405
4324,VT,Proctor,0.36842105299999994
4325,VT,Putney,0.146875
4326,VT,Randolph,0.312735849
4327,VT,Reading,0.273458445
4328,VT,Readsboro,0.342696629
4329,VT,Richford,0.336828309
4330,VT,Richmond,0.269821503
4331,VT,Ripton,0.174174174
4332,VT,Rochester,0.266975309
4333,VT,Rockingham,0.236892278
4334,VT,Roxbury,0.273273273
4335,VT,Royalton,0.281969817
4336,VT,Rupert,0.35958005200000004
4337,VT,Rutland,0.357374154
4338,VT,Rutland Town,0.453303965
4339,VT,Ryegate,0.364130435
4340,VT,St. Albans,0.31229235899999996
4341,VT,St. Albans Town,0.41407942200000003
4342,VT,St. George,0.31595092
4343,VT,St. Johnsbury,0.370332306
4344,VT,Salisbury,0.31784386600000003
4345,VT,Sandgate,0.39613526600000004
4346,VT,Searsburg,0.41176470600000004
4347,VT,Shaftsbury,0.36202259299999995
4348,VT,Sharon,0.287339972
4349,VT,Sheffield,0.32631578899999997
4350,VT,Shelburne,0.31039823
4351,VT,Sheldon,0.364690722
4352,VT,Shoreham,0.324717286
4353,VT,Shrewsbury,0.383900929
4354,VT,South Burlington,0.292247155
4355,VT,South Hero,0.320110701
4356,VT,Springfield,0.357734438
4357,VT,Stamford,0.38012959
4358,VT,Stannard,0.20652173899999998
4359,VT,Starksboro,0.27677497
4360,VT,Stockbridge,0.309895833
4361,VT,Stowe,0.302228938
4362,VT,Strafford,0.164502165
4363,VT,Stratton,0.48951049
4364,VT,Sudbury,0.333333333
4365,VT,Sunderland,0.342323651
4366,VT,Sutton,0.392018779
4367,VT,Swanton,0.389231402
4368,VT,Thetford,0.202860858
4369,VT,Tinmouth,0.37457044700000003
4370,VT,Topsham,0.40944881899999996
4371,VT,Townshend,0.294753086
4372,VT,Troy,0.370486656
4373,VT,Tunbridge,0.31530343
4374,VT,Underhill,0.310269083
4375,VT,Vergennes,0.28032345
4376,VT,Vernon,0.45961002799999995
4377,VT,Vershire,0.301169591
4378,VT,Victory,0.375
4379,VT,Waitsfield,0.21843318
4380,VT,Walden,0.334038055
4381,VT,Wallingford,0.381037567
4382,VT,Waltham,0.287878788
4383,VT,Wardsboro,0.340314136
4384,VT,Warren,0.198789102
4385,VT,Washington,0.373563218
4386,VT,Waterbury,0.242491657
4387,VT,Waterford,0.46241134799999994
4388,VT,Waterville,0.293413174
4389,VT,Weathersfield,0.35744382
4390,VT,Wells,0.446564885
4391,VT,West Fairlee,0.316326531
4392,VT,Westfield,0.387543253
4393,VT,Westford,0.331862312
4394,VT,West Haven,0.35200000000000004
4395,VT,Westminster,0.21405953100000003
4396,VT,Westmore,0.46231155799999996
4397,VT,Weston,0.3117506
4398,VT,West Rutland,0.391
4399,VT,West Windsor,0.32253313699999997
4400,VT,Weybridge,0.234750462
4401,VT,Wheelock,0.391691395
4402,VT,Whiting,0.287234043
4403,VT,Whitingham,0.37049180299999995
4404,VT,Williamstown,0.387165021
4405,VT,Williston,0.332484326
4406,VT,Wilmington,0.31624758199999997
4407,VT,Windham,0.321100917
4408,VT,Windsor,0.261261261
4409,VT,Winhall,0.378757515
4410,VT,Winooski,0.21621621600000002
4411,VT,Wolcott,0.28626943
4412,VT,Woodbury,0.32505176
4413,VT,Woodford,0.263157895
4414,VT,Woodstock,0.268640931
4415,VT,Worcester,0.204044118
4417,WA,Adams,0.6609305289999999
4418,WA,Asotin,0.5713852070000001
4419,WA,Benton,0.622575247
4420,WA,Chelan,0.573177824
4421,WA,Clallam,0.484847625
4422,WA,Clark,0.488133857
4423,WA,Columbia,0.6953195320000001
4424,WA,Cowlitz,0.466297345
4425,WA,Douglas,0.632715629
4426,WA,Ferry,0.5797699789999999
4427,WA,Franklin,0.615469905
4428,WA,Garfield,0.715294118
4429,WA,Grant,0.649754077
4430,WA,Grays Harbor,0.41606434200000003
4431,WA,Island,0.465911566
4432,WA,Jefferson,0.326601485
4433,WA,King,0.289208792
4434,WA,Kitsap,0.43184526799999995
4435,WA,Kittitas,0.5525343189999999
4436,WA,Klickitat,0.521042491
4437,WA,Lewis,0.605510855
4438,WA,Lincoln,0.693314955
4439,WA,Mason,0.452987776
4440,WA,Okanogan,0.559502386
4441,WA,Pacific,0.42798511
4442,WA,Pend Oreille,0.592871108
4443,WA,Pierce,0.43363823
4444,WA,San Juan,0.295891735
4445,WA,Skagit,0.459347574
4446,WA,Skamania,0.492677431
4447,WA,Snohomish,0.407157609
4448,WA,Spokane,0.518571118
4449,WA,Stevens,0.624616631
4450,WA,Thurston,0.39142156
4451,WA,Wahkiakum,0.48796498899999996
4452,WA,Walla Walla,0.600329924
4453,WA,Whatcom,0.425239694
4454,WA,Whitman,0.502323076
4455,WA,Yakima,0.5665583120000001
4457,WI,Adams,0.452401832
4458,WI,Ashland,0.337568928
4459,WI,Barron,0.5053801529999999
4460,WI,Bayfield,0.36858284700000005
4461,WI,Brown,0.503742783
4462,WI,Buffalo,0.478310502
4463,WI,Burnett,0.525943943
4464,WI,Calumet,0.551298603
4465,WI,Chippewa,0.497218089
4466,WI,Clark,0.538136827
4467,WI,Columbia,0.42724885100000004
4468,WI,Crawford,0.393274291
4469,WI,Dane,0.275583219
4470,WI,Dodge,0.567610807
4471,WI,Door,0.460555461
4472,WI,Douglas,0.336715948
4473,WI,Dunn,0.466231335
4474,WI,Eau Claire,0.42527704
4475,WI,Florence,0.628298279
4476,WI,Fond du Lac,0.569323472
4477,WI,Forest,0.467800991
4478,WI,Grant,0.424461921
4479,WI,Green,0.40658999100000004
4480,WI,Green Lake,0.598426012
4481,WI,Iowa,0.34374750299999995
4482,WI,Iron,0.493922652
4483,WI,Jackson,0.41980624299999997
4484,WI,Jefferson,0.53219594
4485,WI,Juneau,0.458365164
4486,WI,Kenosha,0.43319572
4487,WI,Kewaunee,0.521510256
4488,WI,La Crosse,0.40674239100000004
4489,WI,Lafayette,0.417885974
4490,WI,Langlade,0.554283534
4491,WI,Lincoln,0.491288279
4492,WI,Manitowoc,0.507931651
4493,WI,Marathon,0.525123139
4494,WI,Marinette,0.512215141
4495,WI,Marquette,0.47306143
4496,WI,Menominee,0.130087209
4497,WI,Milwaukee,0.32270483
4498,WI,Monroe,0.497034401
4499,WI,Oconto,0.541947585
4500,WI,Oneida,0.505399268
4501,WI,Outagamie,0.501862326
4502,WI,Ozaukee,0.647727886
4503,WI,Pepin,0.485119048
4504,WI,Pierce,0.496319312
4505,WI,Polk,0.536809816
4506,WI,Portage,0.423595162
4507,WI,Price,0.492884371
4508,WI,Racine,0.47769995200000004
4509,WI,Richland,0.413964799
4510,WI,Rock,0.37896149700000004
4511,WI,Rusk,0.512201924
4512,WI,St. Croix,0.5536960160000001
4513,WI,Sauk,0.40302211600000004
4514,WI,Sawyer,0.492724647
4515,WI,Shawano,0.54480269
4516,WI,Sheboygan,0.541819446
4517,WI,Taylor,0.590027409
4518,WI,Trempealeau,0.42382580299999995
4519,WI,Vernon,0.41751670799999996
4520,WI,Vilas,0.5612392979999999
4521,WI,Walworth,0.555732515
4522,WI,Washburn,0.50768232
4523,WI,Washington,0.696415387
4524,WI,Waukesha,0.670168904
4525,WI,Waupaca,0.542188287
4526,WI,Waushara,0.545726887
4527,WI,Winnebago,0.473720359
4528,WI,Wood,0.5078427329999999
4530,WV,Barbour,0.663526949
4531,WV,Berkeley,0.5965655910000001
4532,WV,Boone,0.6419255389999999
4533,WV,Braxton,0.566021867
4534,WV,Brooke,0.54358196
4535,WV,Cabell,0.560074345
4536,WV,Calhoun,0.597125637
4537,WV,Clay,0.654734025
4538,WV,Doddridge,0.768501641
4539,WV,Fayette,0.594374061
4540,WV,Gilmer,0.6365834
4541,WV,Grant,0.82567804
4542,WV,Greenbrier,0.611637663
4543,WV,Hampshire,0.691670848
4544,WV,Hancock,0.5970311070000001
4545,WV,Hardy,0.684210526
4546,WV,Harrison,0.60717589
4547,WV,Jackson,0.641953772
4548,WV,Jefferson,0.5092762670000001
4549,WV,Kanawha,0.5511947460000001
4550,WV,Lewis,0.696620215
4551,WV,Lincoln,0.642655995
4552,WV,Logan,0.687841358
4553,WV,Marion,0.559493789
4554,WV,Marshall,0.630317799
4555,WV,Mason,0.587460105
4556,WV,McDowell,0.640645372
4557,WV,Mercer,0.726150075
4558,WV,Mineral,0.712815282
4559,WV,Mingo,0.70081874
4560,WV,Monongalia,0.535388568
4561,WV,Monroe,0.693128882
4562,WV,Morgan,0.640613898
4563,WV,Nicholas,0.671161826
4564,WV,Ohio,0.602987287
4565,WV,Pendleton,0.647332506
4566,WV,Pleasants,0.643035269
4567,WV,Pocahontas,0.609907121
4568,WV,Preston,0.7070971229999999
4569,WV,Putnam,0.67767329
4570,WV,Raleigh,0.7149373659999999
4571,WV,Randolph,0.6322607179999999
4572,WV,Ritchie,0.770605495
4573,WV,Roane,0.591406405
4574,WV,Summers,0.629881154
4575,WV,Taylor,0.65007644
4576,WV,Tucker,0.692751764
4577,WV,Tyler,0.706009245
4578,WV,Upshur,0.7172666259999999
4579,WV,Wayne,0.622926094
4580,WV,Webster,0.62244898
4581,WV,Wetzel,0.593836088
4582,WV,Wirt,0.65742025
4583,WV,Wood,0.654166667
4584,WV,Wyoming,0.767209178
4586,WY,Albany,0.463805133
4587,WY,Big Horn,0.16495629
4588,WY,Campbell,0.123762659
4589,WY,Carbon,0.326420059
4590,WY,Converse,0.17321457
4591,WY,Crook,0.116488925
4592,WY,Fremont,0.31711958100000004
4593,WY,Goshen,0.25321292100000004
4594,WY,Hot Springs,0.209619238
4595,WY,Johnson,0.177614418
4596,WY,Laramie,0.36279790799999995
4597,WY,Lincoln,0.150122478
4598,WY,Natrona,0.279502137
4599,WY,Niobrara,0.157728707
4600,WY,Park,0.201973503
4601,WY,Platte,0.271777778
4602,WY,Sheridan,0.254340949
4603,WY,Sublette,0.17685035699999999
4604,WY,Sweetwater,0.284955224
4605,WY,Teton,0.546935541
4606,WY,Uinta,0.192594345
4607,WY,Washakie,0.20301713100000002
4608,WY,Weston,0.12699368
